province,age_group,sex,reference,year,Periodo,population
25 Lleida,De 35 a 39 años,Hombres,1 January,2010,1 de enero de 2010,19998
25 Lleida,De 35 a 39 años,Mujeres,1 January,2010,1 de enero de 2010,16909
25 Lleida,De 35 a 39 años,Total,1 January,2010,1 de enero de 2010,36906
25 Lleida,De 40 a 44 años,Hombres,1 January,2010,1 de enero de 2010,18774
25 Lleida,De 40 a 44 años,Mujeres,1 January,2010,1 de enero de 2010,15845
25 Lleida,De 40 a 44 años,Total,1 January,2010,1 de enero de 2010,34619
25 Lleida,De 45 a 49 años,Hombres,1 January,2010,1 de enero de 2010,17297
25 Lleida,De 45 a 49 años,Mujeres,1 January,2010,1 de enero de 2010,15502
25 Lleida,De 45 a 49 años,Total,1 January,2010,1 de enero de 2010,32799
25 Lleida,De 5 a 9 años,Hombres,1 January,2010,1 de enero de 2010,10908
25 Lleida,De 5 a 9 años,Mujeres,1 January,2010,1 de enero de 2010,10263
25 Lleida,De 5 a 9 años,Total,1 January,2010,1 de enero de 2010,21171
25 Lleida,De 50 a 54 años,Hombres,1 January,2010,1 de enero de 2010,14698
25 Lleida,De 50 a 54 años,Mujeres,1 January,2010,1 de enero de 2010,13299
25 Lleida,De 50 a 54 años,Total,1 January,2010,1 de enero de 2010,27996
25 Lleida,De 55 a 59 años,Hombres,1 January,2010,1 de enero de 2010,12215
25 Lleida,De 55 a 59 años,Mujeres,1 January,2010,1 de enero de 2010,11438
25 Lleida,De 55 a 59 años,Total,1 January,2010,1 de enero de 2010,23653
25 Lleida,De 60 a 64 años,Hombres,1 January,2010,1 de enero de 2010,10455
25 Lleida,De 60 a 64 años,Mujeres,1 January,2010,1 de enero de 2010,10754
25 Lleida,De 60 a 64 años,Total,1 January,2010,1 de enero de 2010,21208
25 Lleida,De 65 a 69 años,Hombres,1 January,2010,1 de enero de 2010,8666
25 Lleida,De 65 a 69 años,Mujeres,1 January,2010,1 de enero de 2010,9374
25 Lleida,De 65 a 69 años,Total,1 January,2010,1 de enero de 2010,18040
25 Lleida,De 70 a 74 años,Hombres,1 January,2010,1 de enero de 2010,7131
25 Lleida,De 70 a 74 años,Mujeres,1 January,2010,1 de enero de 2010,8271
25 Lleida,De 70 a 74 años,Total,1 January,2010,1 de enero de 2010,15402
25 Lleida,De 75 a 79 años,Hombres,1 January,2010,1 de enero de 2010,7907
25 Lleida,De 75 a 79 años,Mujeres,1 January,2010,1 de enero de 2010,9909
25 Lleida,De 75 a 79 años,Total,1 January,2010,1 de enero de 2010,17817
25 Lleida,De 80 a 84 años,Hombres,1 January,2010,1 de enero de 2010,6013
25 Lleida,De 80 a 84 años,Mujeres,1 January,2010,1 de enero de 2010,8190
25 Lleida,De 80 a 84 años,Total,1 January,2010,1 de enero de 2010,14202
25 Lleida,De 85 a 89 años,Hombres,1 January,2010,1 de enero de 2010,3242
25 Lleida,De 85 a 89 años,Mujeres,1 January,2010,1 de enero de 2010,5276
25 Lleida,De 85 a 89 años,Total,1 January,2010,1 de enero de 2010,8518
25 Lleida,Todas las edades,Hombres,1 January,2010,1 de enero de 2010,221356
25 Lleida,Todas las edades,Mujeres,1 January,2010,1 de enero de 2010,212822
25 Lleida,Todas las edades,Total,1 January,2010,1 de enero de 2010,434179
"26 Rioja, La",90 y más años,Hombres,1 January,2010,1 de enero de 2010,720
"26 Rioja, La",90 y más años,Mujeres,1 January,2010,1 de enero de 2010,1995
"26 Rioja, La",90 y más años,Total,1 January,2010,1 de enero de 2010,2714
"26 Rioja, La",De 0 a 4 años,Hombres,1 January,2010,1 de enero de 2010,8641
"26 Rioja, La",De 0 a 4 años,Mujeres,1 January,2010,1 de enero de 2010,8061
"26 Rioja, La",De 0 a 4 años,Total,1 January,2010,1 de enero de 2010,16702
"26 Rioja, La",De 10 a 14 años,Hombres,1 January,2010,1 de enero de 2010,7119
"26 Rioja, La",De 10 a 14 años,Mujeres,1 January,2010,1 de enero de 2010,6967
"26 Rioja, La",De 10 a 14 años,Total,1 January,2010,1 de enero de 2010,14087
"26 Rioja, La",De 15 a 19 años,Hombres,1 January,2010,1 de enero de 2010,7595
"26 Rioja, La",De 15 a 19 años,Mujeres,1 January,2010,1 de enero de 2010,7141
"26 Rioja, La",De 15 a 19 años,Total,1 January,2010,1 de enero de 2010,14735
"26 Rioja, La",De 20 a 24 años,Hombres,1 January,2010,1 de enero de 2010,8956
"26 Rioja, La",De 20 a 24 años,Mujeres,1 January,2010,1 de enero de 2010,8643
"26 Rioja, La",De 20 a 24 años,Total,1 January,2010,1 de enero de 2010,17598
"26 Rioja, La",De 25 a 29 años,Hombres,1 January,2010,1 de enero de 2010,11547
"26 Rioja, La",De 25 a 29 años,Mujeres,1 January,2010,1 de enero de 2010,10672
"26 Rioja, La",De 25 a 29 años,Total,1 January,2010,1 de enero de 2010,22219
"26 Rioja, La",De 30 a 34 años,Hombres,1 January,2010,1 de enero de 2010,14703
"26 Rioja, La",De 30 a 34 años,Mujeres,1 January,2010,1 de enero de 2010,13230
"26 Rioja, La",De 30 a 34 años,Total,1 January,2010,1 de enero de 2010,27933
"26 Rioja, La",De 35 a 39 años,Hombres,1 January,2010,1 de enero de 2010,14518
"26 Rioja, La",De 35 a 39 años,Mujeres,1 January,2010,1 de enero de 2010,12570
"26 Rioja, La",De 35 a 39 años,Total,1 January,2010,1 de enero de 2010,27088
"26 Rioja, La",De 40 a 44 años,Hombres,1 January,2010,1 de enero de 2010,13086
"26 Rioja, La",De 40 a 44 años,Mujeres,1 January,2010,1 de enero de 2010,12249
"26 Rioja, La",De 40 a 44 años,Total,1 January,2010,1 de enero de 2010,25336
"26 Rioja, La",De 45 a 49 años,Hombres,1 January,2010,1 de enero de 2010,12479
"26 Rioja, La",De 45 a 49 años,Mujeres,1 January,2010,1 de enero de 2010,11723
"26 Rioja, La",De 45 a 49 años,Total,1 January,2010,1 de enero de 2010,24202
"26 Rioja, La",De 5 a 9 años,Hombres,1 January,2010,1 de enero de 2010,7803
"26 Rioja, La",De 5 a 9 años,Mujeres,1 January,2010,1 de enero de 2010,7508
"26 Rioja, La",De 5 a 9 años,Total,1 January,2010,1 de enero de 2010,15311
"26 Rioja, La",De 50 a 54 años,Hombres,1 January,2010,1 de enero de 2010,11144
"26 Rioja, La",De 50 a 54 años,Mujeres,1 January,2010,1 de enero de 2010,10655
"26 Rioja, La",De 50 a 54 años,Total,1 January,2010,1 de enero de 2010,21800
"26 Rioja, La",De 55 a 59 años,Hombres,1 January,2010,1 de enero de 2010,9211
"26 Rioja, La",De 55 a 59 años,Mujeres,1 January,2010,1 de enero de 2010,8641
"26 Rioja, La",De 55 a 59 años,Total,1 January,2010,1 de enero de 2010,17852
"26 Rioja, La",De 60 a 64 años,Hombres,1 January,2010,1 de enero de 2010,8379
"26 Rioja, La",De 60 a 64 años,Mujeres,1 January,2010,1 de enero de 2010,8363
"26 Rioja, La",De 60 a 64 años,Total,1 January,2010,1 de enero de 2010,16742
"26 Rioja, La",De 65 a 69 años,Hombres,1 January,2010,1 de enero de 2010,7125
"26 Rioja, La",De 65 a 69 años,Mujeres,1 January,2010,1 de enero de 2010,7287
"26 Rioja, La",De 65 a 69 años,Total,1 January,2010,1 de enero de 2010,14413
"26 Rioja, La",De 70 a 74 años,Hombres,1 January,2010,1 de enero de 2010,5460
"26 Rioja, La",De 70 a 74 años,Mujeres,1 January,2010,1 de enero de 2010,6351
"26 Rioja, La",De 70 a 74 años,Total,1 January,2010,1 de enero de 2010,11811
"26 Rioja, La",De 75 a 79 años,Hombres,1 January,2010,1 de enero de 2010,5907
"26 Rioja, La",De 75 a 79 años,Mujeres,1 January,2010,1 de enero de 2010,7374
"26 Rioja, La",De 75 a 79 años,Total,1 January,2010,1 de enero de 2010,13281
"26 Rioja, La",De 80 a 84 años,Hombres,1 January,2010,1 de enero de 2010,4052
"26 Rioja, La",De 80 a 84 años,Mujeres,1 January,2010,1 de enero de 2010,5922
"26 Rioja, La",De 80 a 84 años,Total,1 January,2010,1 de enero de 2010,9974
"26 Rioja, La",De 85 a 89 años,Hombres,1 January,2010,1 de enero de 2010,2182
"26 Rioja, La",De 85 a 89 años,Mujeres,1 January,2010,1 de enero de 2010,3959
"26 Rioja, La",De 85 a 89 años,Total,1 January,2010,1 de enero de 2010,6141
"26 Rioja, La",Todas las edades,Hombres,1 January,2010,1 de enero de 2010,160628
"26 Rioja, La",Todas las edades,Mujeres,1 January,2010,1 de enero de 2010,159311
"26 Rioja, La",Todas las edades,Total,1 January,2010,1 de enero de 2010,319939
27 Lugo,90 y más años,Hombres,1 January,2010,1 de enero de 2010,1747
27 Lugo,90 y más años,Mujeres,1 January,2010,1 de enero de 2010,3784
27 Lugo,90 y más años,Total,1 January,2010,1 de enero de 2010,5531
27 Lugo,De 0 a 4 años,Hombres,1 January,2010,1 de enero de 2010,5643
27 Lugo,De 0 a 4 años,Mujeres,1 January,2010,1 de enero de 2010,5398
27 Lugo,De 0 a 4 años,Total,1 January,2010,1 de enero de 2010,11041
27 Lugo,De 10 a 14 años,Hombres,1 January,2010,1 de enero de 2010,5660
27 Lugo,De 10 a 14 años,Mujeres,1 January,2010,1 de enero de 2010,5412
27 Lugo,De 10 a 14 años,Total,1 January,2010,1 de enero de 2010,11072
27 Lugo,De 15 a 19 años,Hombres,1 January,2010,1 de enero de 2010,7007
27 Lugo,De 15 a 19 años,Mujeres,1 January,2010,1 de enero de 2010,6738
27 Lugo,De 15 a 19 años,Total,1 January,2010,1 de enero de 2010,13745
27 Lugo,De 20 a 24 años,Hombres,1 January,2010,1 de enero de 2010,8877
27 Lugo,De 20 a 24 años,Mujeres,1 January,2010,1 de enero de 2010,8550
27 Lugo,De 20 a 24 años,Total,1 January,2010,1 de enero de 2010,17427
27 Lugo,De 25 a 29 años,Hombres,1 January,2010,1 de enero de 2010,11271
27 Lugo,De 25 a 29 años,Mujeres,1 January,2010,1 de enero de 2010,10731
27 Lugo,De 25 a 29 años,Total,1 January,2010,1 de enero de 2010,22002
27 Lugo,De 30 a 34 años,Hombres,1 January,2010,1 de enero de 2010,12652
27 Lugo,De 30 a 34 años,Mujeres,1 January,2010,1 de enero de 2010,12256
27 Lugo,De 30 a 34 años,Total,1 January,2010,1 de enero de 2010,24908
27 Lugo,De 35 a 39 años,Hombres,1 January,2010,1 de enero de 2010,12172
27 Lugo,De 35 a 39 años,Mujeres,1 January,2010,1 de enero de 2010,11953
27 Lugo,De 35 a 39 años,Total,1 January,2010,1 de enero de 2010,24125
27 Lugo,De 40 a 44 años,Hombres,1 January,2010,1 de enero de 2010,12622
27 Lugo,De 40 a 44 años,Mujeres,1 January,2010,1 de enero de 2010,12673
27 Lugo,De 40 a 44 años,Total,1 January,2010,1 de enero de 2010,25295
27 Lugo,De 45 a 49 años,Hombres,1 January,2010,1 de enero de 2010,13167
27 Lugo,De 45 a 49 años,Mujeres,1 January,2010,1 de enero de 2010,12693
27 Lugo,De 45 a 49 años,Total,1 January,2010,1 de enero de 2010,25860
27 Lugo,De 5 a 9 años,Hombres,1 January,2010,1 de enero de 2010,5530
27 Lugo,De 5 a 9 años,Mujeres,1 January,2010,1 de enero de 2010,5266
27 Lugo,De 5 a 9 años,Total,1 January,2010,1 de enero de 2010,10796
27 Lugo,De 50 a 54 años,Hombres,1 January,2010,1 de enero de 2010,12649
27 Lugo,De 50 a 54 años,Mujeres,1 January,2010,1 de enero de 2010,11839
27 Lugo,De 50 a 54 años,Total,1 January,2010,1 de enero de 2010,24488
27 Lugo,De 55 a 59 años,Hombres,1 January,2010,1 de enero de 2010,11214
27 Lugo,De 55 a 59 años,Mujeres,1 January,2010,1 de enero de 2010,10432
27 Lugo,De 55 a 59 años,Total,1 January,2010,1 de enero de 2010,21647
27 Lugo,De 60 a 64 años,Hombres,1 January,2010,1 de enero de 2010,10450
27 Lugo,De 60 a 64 años,Mujeres,1 January,2010,1 de enero de 2010,10608
27 Lugo,De 60 a 64 años,Total,1 January,2010,1 de enero de 2010,21058
27 Lugo,De 65 a 69 años,Hombres,1 January,2010,1 de enero de 2010,9715
27 Lugo,De 65 a 69 años,Mujeres,1 January,2010,1 de enero de 2010,10774
27 Lugo,De 65 a 69 años,Total,1 January,2010,1 de enero de 2010,20489
27 Lugo,De 70 a 74 años,Hombres,1 January,2010,1 de enero de 2010,9306
27 Lugo,De 70 a 74 años,Mujeres,1 January,2010,1 de enero de 2010,11102
27 Lugo,De 70 a 74 años,Total,1 January,2010,1 de enero de 2010,20407
27 Lugo,De 75 a 79 años,Hombres,1 January,2010,1 de enero de 2010,9862
27 Lugo,De 75 a 79 años,Mujeres,1 January,2010,1 de enero de 2010,12756
27 Lugo,De 75 a 79 años,Total,1 January,2010,1 de enero de 2010,22618
27 Lugo,De 80 a 84 años,Hombres,1 January,2010,1 de enero de 2010,7284
27 Lugo,De 80 a 84 años,Mujeres,1 January,2010,1 de enero de 2010,10317
27 Lugo,De 80 a 84 años,Total,1 January,2010,1 de enero de 2010,17601
27 Lugo,De 85 a 89 años,Hombres,1 January,2010,1 de enero de 2010,4030
27 Lugo,De 85 a 89 años,Mujeres,1 January,2010,1 de enero de 2010,6860
27 Lugo,De 85 a 89 años,Total,1 January,2010,1 de enero de 2010,10890
27 Lugo,Todas las edades,Hombres,1 January,2010,1 de enero de 2010,170859
27 Lugo,Todas las edades,Mujeres,1 January,2010,1 de enero de 2010,180141
27 Lugo,Todas las edades,Total,1 January,2010,1 de enero de 2010,351000
28 Madrid,90 y más años,Hombres,1 January,2010,1 de enero de 2010,9364
28 Madrid,90 y más años,Mujeres,1 January,2010,1 de enero de 2010,30256
28 Madrid,90 y más años,Total,1 January,2010,1 de enero de 2010,39620
28 Madrid,De 0 a 4 años,Hombres,1 January,2010,1 de enero de 2010,188635
28 Madrid,De 0 a 4 años,Mujeres,1 January,2010,1 de enero de 2010,178550
28 Madrid,De 0 a 4 años,Total,1 January,2010,1 de enero de 2010,367185
28 Madrid,De 10 a 14 años,Hombres,1 January,2010,1 de enero de 2010,145620
28 Madrid,De 10 a 14 años,Mujeres,1 January,2010,1 de enero de 2010,138224
28 Madrid,De 10 a 14 años,Total,1 January,2010,1 de enero de 2010,283844
28 Madrid,De 15 a 19 años,Hombres,1 January,2010,1 de enero de 2010,150375
28 Madrid,De 15 a 19 años,Mujeres,1 January,2010,1 de enero de 2010,144011
28 Madrid,De 15 a 19 años,Total,1 January,2010,1 de enero de 2010,294385
28 Madrid,De 20 a 24 años,Hombres,1 January,2010,1 de enero de 2010,181390
28 Madrid,De 20 a 24 años,Mujeres,1 January,2010,1 de enero de 2010,181120
28 Madrid,De 20 a 24 años,Total,1 January,2010,1 de enero de 2010,362510
28 Madrid,De 25 a 29 años,Hombres,1 January,2010,1 de enero de 2010,247879
28 Madrid,De 25 a 29 años,Mujeres,1 January,2010,1 de enero de 2010,248914
28 Madrid,De 25 a 29 años,Total,1 January,2010,1 de enero de 2010,496793
28 Madrid,De 30 a 34 años,Hombres,1 January,2010,1 de enero de 2010,311051
28 Madrid,De 30 a 34 años,Mujeres,1 January,2010,1 de enero de 2010,304829
28 Madrid,De 30 a 34 años,Total,1 January,2010,1 de enero de 2010,615880
28 Madrid,De 35 a 39 años,Hombres,1 January,2010,1 de enero de 2010,301991
28 Madrid,De 35 a 39 años,Mujeres,1 January,2010,1 de enero de 2010,295522
28 Madrid,De 35 a 39 años,Total,1 January,2010,1 de enero de 2010,597513
28 Madrid,De 40 a 44 años,Hombres,1 January,2010,1 de enero de 2010,268194
28 Madrid,De 40 a 44 años,Mujeres,1 January,2010,1 de enero de 2010,269857
28 Madrid,De 40 a 44 años,Total,1 January,2010,1 de enero de 2010,538051
28 Madrid,De 45 a 49 años,Hombres,1 January,2010,1 de enero de 2010,232552
28 Madrid,De 45 a 49 años,Mujeres,1 January,2010,1 de enero de 2010,244685
28 Madrid,De 45 a 49 años,Total,1 January,2010,1 de enero de 2010,477237
28 Madrid,De 5 a 9 años,Hombres,1 January,2010,1 de enero de 2010,167424
28 Madrid,De 5 a 9 años,Mujeres,1 January,2010,1 de enero de 2010,158843
28 Madrid,De 5 a 9 años,Total,1 January,2010,1 de enero de 2010,326267
28 Madrid,De 50 a 54 años,Hombres,1 January,2010,1 de enero de 2010,194732
28 Madrid,De 50 a 54 años,Mujeres,1 January,2010,1 de enero de 2010,214592
28 Madrid,De 50 a 54 años,Total,1 January,2010,1 de enero de 2010,409324
28 Madrid,De 55 a 59 años,Hombres,1 January,2010,1 de enero de 2010,160811
28 Madrid,De 55 a 59 años,Mujeres,1 January,2010,1 de enero de 2010,182591
28 Madrid,De 55 a 59 años,Total,1 January,2010,1 de enero de 2010,343402
28 Madrid,De 60 a 64 años,Hombres,1 January,2010,1 de enero de 2010,150079
28 Madrid,De 60 a 64 años,Mujeres,1 January,2010,1 de enero de 2010,173549
28 Madrid,De 60 a 64 años,Total,1 January,2010,1 de enero de 2010,323628
28 Madrid,De 65 a 69 años,Hombres,1 January,2010,1 de enero de 2010,121460
28 Madrid,De 65 a 69 años,Mujeres,1 January,2010,1 de enero de 2010,142836
28 Madrid,De 65 a 69 años,Total,1 January,2010,1 de enero de 2010,264296
28 Madrid,De 70 a 74 años,Hombres,1 January,2010,1 de enero de 2010,89981
28 Madrid,De 70 a 74 años,Mujeres,1 January,2010,1 de enero de 2010,116733
28 Madrid,De 70 a 74 años,Total,1 January,2010,1 de enero de 2010,206714
28 Madrid,De 75 a 79 años,Hombres,1 January,2010,1 de enero de 2010,82519
28 Madrid,De 75 a 79 años,Mujeres,1 January,2010,1 de enero de 2010,117214
28 Madrid,De 75 a 79 años,Total,1 January,2010,1 de enero de 2010,199733
28 Madrid,De 80 a 84 años,Hombres,1 January,2010,1 de enero de 2010,52925
28 Madrid,De 80 a 84 años,Mujeres,1 January,2010,1 de enero de 2010,91022
28 Madrid,De 80 a 84 años,Total,1 January,2010,1 de enero de 2010,143947
28 Madrid,De 85 a 89 años,Hombres,1 January,2010,1 de enero de 2010,25959
28 Madrid,De 85 a 89 años,Mujeres,1 January,2010,1 de enero de 2010,57246
28 Madrid,De 85 a 89 años,Total,1 January,2010,1 de enero de 2010,83205
28 Madrid,Todas las edades,Hombres,1 January,2010,1 de enero de 2010,3082941
28 Madrid,Todas las edades,Mujeres,1 January,2010,1 de enero de 2010,3290591
28 Madrid,Todas las edades,Total,1 January,2010,1 de enero de 2010,6373532
29 Málaga,90 y más años,Hombres,1 January,2010,1 de enero de 2010,1967
29 Málaga,90 y más años,Mujeres,1 January,2010,1 de enero de 2010,4723
29 Málaga,90 y más años,Total,1 January,2010,1 de enero de 2010,6690
29 Málaga,De 0 a 4 años,Hombres,1 January,2010,1 de enero de 2010,47284
29 Málaga,De 0 a 4 años,Mujeres,1 January,2010,1 de enero de 2010,44433
29 Málaga,De 0 a 4 años,Total,1 January,2010,1 de enero de 2010,91717
29 Málaga,De 10 a 14 años,Hombres,1 January,2010,1 de enero de 2010,40268
29 Málaga,De 10 a 14 años,Mujeres,1 January,2010,1 de enero de 2010,38529
29 Málaga,De 10 a 14 años,Total,1 January,2010,1 de enero de 2010,78797
29 Málaga,De 15 a 19 años,Hombres,1 January,2010,1 de enero de 2010,42766
29 Málaga,De 15 a 19 años,Mujeres,1 January,2010,1 de enero de 2010,40450
29 Málaga,De 15 a 19 años,Total,1 January,2010,1 de enero de 2010,83216
29 Málaga,De 20 a 24 años,Hombres,1 January,2010,1 de enero de 2010,47212
29 Málaga,De 20 a 24 años,Mujeres,1 January,2010,1 de enero de 2010,46069
29 Málaga,De 20 a 24 años,Total,1 January,2010,1 de enero de 2010,93282
29 Málaga,De 25 a 29 años,Hombres,1 January,2010,1 de enero de 2010,58840
29 Málaga,De 25 a 29 años,Mujeres,1 January,2010,1 de enero de 2010,58695
29 Málaga,De 25 a 29 años,Total,1 January,2010,1 de enero de 2010,117535
29 Málaga,De 30 a 34 años,Hombres,1 January,2010,1 de enero de 2010,69577
29 Málaga,De 30 a 34 años,Mujeres,1 January,2010,1 de enero de 2010,67615
29 Málaga,De 30 a 34 años,Total,1 January,2010,1 de enero de 2010,137192
29 Málaga,De 35 a 39 años,Hombres,1 January,2010,1 de enero de 2010,68656
29 Málaga,De 35 a 39 años,Mujeres,1 January,2010,1 de enero de 2010,66939
29 Málaga,De 35 a 39 años,Total,1 January,2010,1 de enero de 2010,135595
29 Málaga,De 40 a 44 años,Hombres,1 January,2010,1 de enero de 2010,64692
29 Málaga,De 40 a 44 años,Mujeres,1 January,2010,1 de enero de 2010,64647
29 Málaga,De 40 a 44 años,Total,1 January,2010,1 de enero de 2010,129339
29 Málaga,De 45 a 49 años,Hombres,1 January,2010,1 de enero de 2010,58457
29 Málaga,De 45 a 49 años,Mujeres,1 January,2010,1 de enero de 2010,59315
29 Málaga,De 45 a 49 años,Total,1 January,2010,1 de enero de 2010,117772
29 Málaga,De 5 a 9 años,Hombres,1 January,2010,1 de enero de 2010,43854
29 Málaga,De 5 a 9 años,Mujeres,1 January,2010,1 de enero de 2010,41306
29 Málaga,De 5 a 9 años,Total,1 January,2010,1 de enero de 2010,85160
29 Málaga,De 50 a 54 años,Hombres,1 January,2010,1 de enero de 2010,49228
29 Málaga,De 50 a 54 años,Mujeres,1 January,2010,1 de enero de 2010,51105
29 Málaga,De 50 a 54 años,Total,1 January,2010,1 de enero de 2010,100333
29 Málaga,De 55 a 59 años,Hombres,1 January,2010,1 de enero de 2010,40965
29 Málaga,De 55 a 59 años,Mujeres,1 January,2010,1 de enero de 2010,43298
29 Málaga,De 55 a 59 años,Total,1 January,2010,1 de enero de 2010,84263
29 Málaga,De 60 a 64 años,Hombres,1 January,2010,1 de enero de 2010,40448
29 Málaga,De 60 a 64 años,Mujeres,1 January,2010,1 de enero de 2010,42446
29 Málaga,De 60 a 64 años,Total,1 January,2010,1 de enero de 2010,82894
29 Málaga,De 65 a 69 años,Hombres,1 January,2010,1 de enero de 2010,33938
29 Málaga,De 65 a 69 años,Mujeres,1 January,2010,1 de enero de 2010,36081
29 Málaga,De 65 a 69 años,Total,1 January,2010,1 de enero de 2010,70019
29 Málaga,De 70 a 74 años,Hombres,1 January,2010,1 de enero de 2010,26634
29 Málaga,De 70 a 74 años,Mujeres,1 January,2010,1 de enero de 2010,30571
29 Málaga,De 70 a 74 años,Total,1 January,2010,1 de enero de 2010,57204
29 Málaga,De 75 a 79 años,Hombres,1 January,2010,1 de enero de 2010,21199
29 Málaga,De 75 a 79 años,Mujeres,1 January,2010,1 de enero de 2010,27132
